customer_id,gender,age_group,city,signup_date,order_id,order_date,restaurant_name,dish_name,category,quantity,price,payment_method,order_frequency,last_order_date,loyalty_points,churned,rating,rating_date,delivery_status
C5413,Other,Teenager,Islamabad,2024-11-16,O9413,2023-09-10,Subway,Pasta,Chinese,3,460.45,Card,40,2024-11-23,4,Active,1,2025-05-03,Cancelled
C6438,Male,Senior,Lahore,2025-01-26,O10438,2023-09-10,Burger King,Pasta,Continental,3,648.85,Card,36,2025-08-19,289,Inactive,5,2025-07-07,Delivered
C6145,Male,Senior,Multan,2023-09-30,O10145,2023-09-10,Subway,Fries,Continental,1,512.77,Cash,18,2025-01-01,434,Inactive,1,2025-01-14,Cancelled
C6172,Other,Adult,Islamabad,2025-08-04,O10172,2023-09-11,Burger King,Burger,Italian,3,1443.13,Card,1,2024-12-04,0,Inactive,1,2025-07-16,Delayed
C3641,Male,Adult,Karachi,2025-03-06,O7641,2023-09-11,Burger King,Sandwich,Continental,3,191.26,Card,33,2024-09-17,393,Inactive,1,2025-05-04,Cancelled
C3998,Female,Senior,Karachi,2025-07-03,O7998,2023-09-11,Pizza Hut,Pasta,Fast Food,1,309.02,Card,2,2024-08-31,477,Active,1,2025-03-23,Cancelled
C6266,Other,Senior,Karachi,2024-07-16,O10266,2023-09-11,Pizza Hut,Burger,Dessert,3,465.95,Card,38,2024-10-26,275,Inactive,1,2024-10-13,Cancelled
C4699,Other,Senior,Islamabad,2025-06-24,O8699,2023-09-11,McDonald's,Pasta,Fast Food,5,749.95,Card,38,2025-03-04,84,Active,2,2024-10-18,Delayed
C3956,Other,Teenager,Lahore,2025-03-30,O7956,2023-09-11,Pizza Hut,Pizza,Chinese,5,365.02,Cash,49,2024-09-25,296,Inactive,1,2025-03-27,Cancelled
C6753,Other,Teenager,Multan,2024-08-24,O10753,2023-09-11,KFC,Sandwich,Dessert,5,172.45,Cash,6,2025-01-07,338,Active,1,2025-03-13,Cancelled
C1279,Female,Teenager,Karachi,2025-03-14,O5279,2023-09-11,KFC,Sandwich,Dessert,4,167.37,Cash,24,2025-03-14,442,Inactive,3,2025-05-03,Delayed
C2458,Female,Adult,Islamabad,2024-02-11,O6458,2023-09-11,Burger King,Fries,Fast Food,3,1442.35,Wallet,13,2025-03-07,188,Inactive,1,2025-05-06,Delayed
C5113,Female,Adult,Peshawar,2025-02-21,O9113,2023-09-11,Burger King,Pizza,Fast Food,5,1381.09,Wallet,23,2025-04-14,193,Inactive,1,2025-07-10,Delivered
C1800,Female,Adult,Multan,2024-10-31,O5800,2023-09-11,KFC,Burger,Chinese,4,412.61,Cash,47,2025-06-19,392,Active,2,2024-10-02,Delayed
C3333,Other,Teenager,Lahore,2023-12-25,O7333,2023-09-11,McDonald's,Burger,Dessert,5,819.6,Cash,47,2024-11-20,317,Inactive,3,2025-02-27,Delivered
C6015,Other,Adult,Islamabad,2025-06-06,O10015,2023-09-11,Burger King,Pasta,Continental,1,1423.77,Wallet,24,2025-01-30,197,Inactive,1,2025-07-03,Cancelled
C2280,Male,Teenager,Karachi,2024-10-05,O6280,2023-09-11,McDonald's,Burger,Chinese,1,739.3,Cash,14,2024-10-29,481,Inactive,1,2024-11-29,Cancelled
C5166,Female,Teenager,Karachi,2024-06-29,O9166,2023-09-11,McDonald's,Pasta,Chinese,3,898.92,Cash,27,2024-12-31,169,Active,3,2024-11-29,Delivered
C3672,Male,Adult,Karachi,2023-11-22,O7672,2023-09-12,McDonald's,Sandwich,Italian,1,1394.3,Cash,16,2025-07-06,288,Inactive,1,2025-03-23,Cancelled
C1043,Other,Senior,Multan,2025-07-02,O5043,2023-09-12,Pizza Hut,Pizza,Continental,1,664.72,Card,11,2025-01-07,356,Inactive,2,2025-06-06,Delayed
C4592,Other,Senior,Peshawar,2023-08-24,O8592,2023-09-12,KFC,Sandwich,Italian,1,1064.71,Card,12,2025-08-13,41,Active,4,2024-12-26,Delivered
C5410,Male,Senior,Multan,2024-01-13,O9410,2023-09-12,Burger King,Sandwich,Continental,2,1217.64,Cash,27,2025-03-01,115,Active,4,2025-05-29,Delayed
C1176,Other,Adult,Lahore,2025-04-19,O5176,2023-09-12,Pizza Hut,Sandwich,Dessert,2,746.63,Card,47,2025-08-15,162,Active,5,2025-06-13,Delivered
C2453,Other,Senior,Peshawar,2024-11-20,O6453,2023-09-12,Burger King,Pizza,Continental,3,889.41,Cash,24,2025-07-24,101,Active,1,2025-06-25,Cancelled
C6181,Other,Adult,Karachi,2024-04-05,O10181,2023-09-12,Subway,Fries,Chinese,5,752.8,Card,33,2025-04-19,76,Inactive,4,2024-08-30,Delivered
C5067,Male,Senior,Multan,2024-08-10,O9067,2023-09-12,Pizza Hut,Burger,Fast Food,1,582.15,Cash,13,2024-12-25,492,Active,5,2024-11-01,Delayed
C1918,Male,Teenager,Multan,2023-11-29,O5918,2023-09-12,Pizza Hut,Pasta,Continental,5,1367.65,Wallet,7,2025-03-05,297,Inactive,4,2025-07-21,Delivered
C1875,Male,Teenager,Lahore,2024-12-26,O5875,2023-09-13,KFC,Burger,Chinese,5,1454.36,Card,32,2024-11-02,80,Inactive,1,2025-03-14,Cancelled
C3778,Female,Teenager,Lahore,2024-01-12,O7778,2023-09-13,Subway,Sandwich,Chinese,4,802.86,Wallet,44,2024-09-24,97,Active,4,2025-05-21,Delayed
C5964,Male,Senior,Karachi,2025-02-03,O9964,2023-09-13,Subway,Pasta,Italian,3,1382.02,Wallet,6,2025-03-05,26,Inactive,1,2025-06-06,Cancelled
C5102,Male,Adult,Multan,2024-03-01,O9102,2023-09-13,Burger King,Pizza,Chinese,3,1275.91,Card,33,2024-08-30,368,Active,4,2024-11-14,Delayed
C5371,Other,Adult,Karachi,2024-02-25,O9371,2023-09-13,McDonald's,Fries,Fast Food,2,899.49,Card,29,2025-01-04,209,Active,3,2024-12-20,Delayed
C6700,Male,Adult,Islamabad,2024-03-21,O10700,2023-09-13,McDonald's,Fries,Dessert,4,483.89,Cash,11,2024-10-08,493,Active,2,2024-10-31,Delayed
C6335,Other,Senior,Lahore,2023-09-21,O10335,2023-09-13,Subway,Burger,Continental,1,390.24,Cash,49,2025-02-15,180,Inactive,1,2024-10-12,Delayed
C3605,Female,Adult,Lahore,2024-03-08,O7605,2023-09-13,Subway,Fries,Italian,5,1070.43,Wallet,20,2025-08-09,248,Active,4,2024-09-01,Delayed
C2306,Other,Senior,Multan,2024-04-10,O6306,2023-09-14,McDonald's,Fries,Fast Food,4,1264.25,Cash,26,2024-08-22,337,Inactive,1,2024-12-30,Cancelled
C4819,Female,Teenager,Islamabad,2025-02-04,O8819,2023-09-14,Pizza Hut,Pizza,Chinese,3,1317.92,Card,19,2025-04-27,60,Active,3,2024-10-29,Delayed
C6883,Other,Senior,Peshawar,2025-08-19,O10883,2023-09-14,Burger King,Pizza,Chinese,1,1116.09,Card,14,2025-07-19,83,Active,1,2024-10-30,Cancelled
C1905,Female,Senior,Multan,2025-02-08,O5905,2023-09-14,McDonald's,Pizza,Fast Food,5,1335.23,Wallet,11,2024-12-30,302,Active,5,2025-05-03,Delivered
C2556,Female,Senior,Islamabad,2024-06-26,O6556,2023-09-14,Pizza Hut,Pasta,Italian,1,1352.98,Wallet,42,2025-01-29,494,Active,3,2025-07-09,Delivered
C4282,Female,Senior,Lahore,2024-08-21,O8282,2023-09-14,Subway,Pasta,Fast Food,4,1125.3,Cash,1,2025-02-10,10,Inactive,1,2025-04-25,Cancelled
C3554,Male,Teenager,Karachi,2025-05-01,O7554,2023-09-14,Pizza Hut,Burger,Fast Food,2,940.68,Card,49,2025-03-06,225,Inactive,4,2025-06-14,Delivered
C6465,Female,Senior,Karachi,2025-05-13,O10465,2023-09-14,McDonald's,Pizza,Chinese,3,952.38,Card,31,2025-02-05,12,Active,3,2025-07-17,Delivered
C5563,Male,Teenager,Karachi,2024-07-04,O9563,2023-09-14,Subway,Burger,Fast Food,2,502.9,Wallet,32,2025-04-03,189,Inactive,2,2025-05-05,Delivered
C6797,Other,Senior,Peshawar,2023-09-21,O10797,2023-09-14,Subway,Pizza,Italian,3,1262.54,Card,39,2024-10-24,114,Active,1,2025-04-27,Cancelled
C3507,Male,Senior,Islamabad,2023-10-12,O7507,2023-09-14,Subway,Pasta,Fast Food,3,1023.64,Wallet,24,2025-07-17,443,Active,5,2025-02-11,Delayed
C1366,Other,Senior,Multan,2024-10-26,O5366,2023-09-15,Subway,Burger,Chinese,5,532.27,Cash,4,2025-05-30,9,Active,1,2025-08-03,Cancelled
C3821,Other,Senior,Peshawar,2025-06-29,O7821,2023-09-15,Burger King,Burger,Continental,4,1219.14,Wallet,48,2025-05-12,167,Inactive,2,2025-01-13,Delivered
C2765,Other,Teenager,Lahore,2025-08-19,O6765,2023-09-15,Pizza Hut,Fries,Fast Food,3,1435.15,Cash,31,2025-04-23,8,Active,4,2024-09-24,Delivered
C4309,Male,Teenager,Lahore,2025-06-28,O8309,2023-09-15,Pizza Hut,Fries,Italian,4,1072.07,Card,24,2025-08-18,429,Active,4,2024-10-04,Delivered
C2848,Male,Teenager,Lahore,2024-10-13,O6848,2023-09-15,McDonald's,Pizza,Dessert,1,1419.33,Cash,48,2025-08-11,155,Active,5,2025-06-27,Delayed
C3174,Other,Senior,Multan,2024-02-28,O7174,2023-09-15,McDonald's,Burger,Fast Food,3,1016.5,Card,23,2025-06-13,235,Inactive,3,2025-01-28,Delayed
C4516,Other,Senior,Islamabad,2025-01-26,O8516,2023-09-15,Subway,Burger,Continental,4,1364.01,Wallet,48,2024-12-01,165,Inactive,1,2025-04-24,Delivered
C6840,Other,Senior,Multan,2024-05-27,O10840,2023-09-15,Subway,Burger,Chinese,2,489.76,Wallet,26,2024-09-19,120,Active,1,2025-04-25,Cancelled
C1702,Female,Senior,Multan,2024-06-24,O5702,2023-09-16,Pizza Hut,Sandwich,Chinese,1,1266.44,Wallet,3,2024-08-27,437,Inactive,5,2025-03-10,Delayed
C4472,Male,Adult,Multan,2024-08-23,O8472,2023-09-16,Subway,Burger,Italian,4,1161.7,Wallet,21,2024-10-11,177,Active,5,2025-04-17,Delivered
C2711,Other,Adult,Islamabad,2023-08-26,O6711,2023-09-16,Subway,Burger,Continental,2,647.62,Wallet,16,2024-10-17,375,Inactive,5,2025-03-22,Delayed
C4540,Male,Senior,Multan,2024-04-22,O8540,2023-09-16,KFC,Sandwich,Dessert,2,179.31,Card,17,2024-11-10,210,Active,5,2025-01-17,Delayed
C4401,Male,Adult,Karachi,2024-09-28,O8401,2023-09-16,KFC,Burger,Italian,3,923.55,Cash,18,2025-05-15,275,Inactive,1,2024-08-26,Cancelled
C2277,Male,Senior,Peshawar,2023-10-04,O6277,2023-09-16,KFC,Fries,Chinese,1,184.89,Wallet,9,2024-09-15,231,Active,2,2025-06-19,Delivered
C2317,Male,Adult,Karachi,2025-08-13,O6317,2023-09-16,McDonald's,Pizza,Continental,4,1314.73,Wallet,18,2025-02-11,310,Active,5,2025-03-28,Delivered
C6262,Female,Senior,Multan,2024-05-21,O10262,2023-09-16,KFC,Pasta,Fast Food,2,257.44,Card,41,2025-02-07,98,Active,4,2024-09-24,Delivered
C5702,Other,Senior,Multan,2023-10-20,O9702,2023-09-16,Burger King,Pasta,Dessert,4,200.97,Wallet,3,2024-09-12,238,Inactive,5,2025-06-12,Delayed
C6165,Female,Teenager,Karachi,2025-03-15,O10165,2023-09-16,Burger King,Fries,Dessert,4,1074.93,Card,5,2025-01-22,215,Active,1,2024-12-10,Cancelled
C1053,Female,Senior,Islamabad,2024-05-08,O5053,2023-09-16,Subway,Sandwich,Continental,1,1094.1,Wallet,39,2024-12-28,110,Active,4,2024-10-10,Delayed
C5285,Female,Senior,Karachi,2023-10-21,O9285,2023-09-16,Pizza Hut,Burger,Fast Food,2,209.07,Wallet,23,2024-11-01,257,Active,2,2024-09-18,Delivered
C6496,Male,Adult,Lahore,2025-05-16,O10496,2023-09-17,Burger King,Pizza,Continental,2,226.01,Cash,30,2024-11-14,402,Active,1,2025-01-15,Cancelled
C1698,Male,Adult,Multan,2024-07-24,O5698,2023-09-17,McDonald's,Burger,Dessert,4,1312.55,Card,39,2025-07-24,138,Active,1,2024-12-10,Delivered
C1993,Other,Senior,Peshawar,2024-01-13,O5993,2023-09-17,Burger King,Pizza,Fast Food,1,219.65,Wallet,14,2025-07-09,394,Active,3,2024-09-04,Delayed
C6047,Female,Teenager,Multan,2024-09-13,O10047,2023-09-17,Pizza Hut,Fries,Continental,4,293.44,Wallet,30,2024-09-18,327,Inactive,1,2025-07-05,Delivered
C6159,Female,Adult,Islamabad,2024-02-05,O10159,2023-09-17,Subway,Fries,Chinese,2,831.6,Wallet,12,2024-12-19,44,Active,4,2024-09-08,Delayed
C5266,Female,Adult,Lahore,2024-05-14,O9266,2023-09-17,Pizza Hut,Pasta,Chinese,5,690.91,Cash,14,2025-07-10,307,Active,3,2025-01-14,Delayed
C3170,Male,Teenager,Islamabad,2024-05-27,O7170,2023-09-17,KFC,Pasta,Dessert,1,1352.59,Wallet,45,2024-11-15,107,Inactive,3,2025-06-08,Delivered
C3318,Male,Adult,Lahore,2025-07-08,O7318,2023-09-18,McDonald's,Pizza,Continental,4,535.89,Card,46,2025-02-26,261,Inactive,5,2024-09-20,Delayed
C3674,Female,Adult,Karachi,2024-03-21,O7674,2023-09-18,Pizza Hut,Pizza,Chinese,1,1353.56,Wallet,34,2025-06-25,385,Active,4,2025-07-14,Delivered
C6887,Male,Senior,Islamabad,2023-10-30,O10887,2023-09-18,KFC,Sandwich,Italian,1,1149.56,Wallet,43,2025-07-08,130,Inactive,1,2025-05-20,Delivered
C3291,Male,Senior,Lahore,2025-05-06,O7291,2023-09-18,McDonald's,Pizza,Italian,4,1349.15,Wallet,48,2025-08-11,275,Inactive,1,2024-12-31,Cancelled
C5086,Female,Teenager,Multan,2025-05-16,O9086,2023-09-18,Burger King,Pizza,Dessert,5,1287.99,Wallet,6,2024-08-30,186,Inactive,1,2024-11-19,Cancelled
C1197,Female,Senior,Islamabad,2025-01-27,O5197,2023-09-18,Subway,Fries,Continental,2,125.86,Wallet,7,2024-10-22,148,Inactive,4,2024-10-17,Delivered
C6356,Other,Teenager,Karachi,2024-10-28,O10356,2023-09-18,Subway,Sandwich,Continental,1,284.05,Cash,2,2024-10-08,459,Inactive,1,2024-11-15,Cancelled
C3872,Other,Teenager,Multan,2024-12-08,O7872,2023-09-18,KFC,Sandwich,Fast Food,2,972.83,Card,2,2025-02-23,403,Active,3,2025-08-04,Delayed
C6040,Male,Senior,Karachi,2024-08-29,O10040,2023-09-18,McDonald's,Fries,Dessert,4,938.61,Card,49,2025-02-14,119,Inactive,1,2025-01-29,Cancelled
C4941,Other,Senior,Karachi,2023-12-03,O8941,2023-09-18,Subway,Pasta,Fast Food,3,1214.61,Card,5,2025-05-28,330,Inactive,4,2025-01-22,Delayed
C6533,Female,Adult,Lahore,2025-08-08,O10533,2023-09-18,Subway,Fries,Continental,5,233.74,Card,15,2024-09-23,148,Active,1,2024-10-30,Cancelled
C3120,Male,Adult,Lahore,2023-12-02,O7120,2023-09-18,Subway,Fries,Chinese,5,1117.95,Cash,6,2025-04-27,477,Active,1,2025-02-25,Delivered
C1612,Other,Senior,Peshawar,2024-09-05,O5612,2023-09-18,KFC,Pasta,Continental,4,1073.05,Cash,23,2025-04-07,109,Active,1,2025-03-07,Cancelled
C3375,Other,Teenager,Multan,2025-07-31,O7375,2023-09-18,Pizza Hut,Pasta,Fast Food,2,127.52,Wallet,1,2025-07-27,204,Active,1,2025-08-01,Delayed
C1243,Other,Adult,Peshawar,2024-12-12,O5243,2023-09-19,Pizza Hut,Pasta,Fast Food,5,1487.56,Wallet,38,2025-01-08,356,Inactive,1,2025-02-23,Cancelled
C6702,Female,Senior,Peshawar,2024-05-31,O10702,2023-09-19,Subway,Sandwich,Dessert,1,839.84,Card,46,2025-05-24,426,Active,3,2024-12-28,Delivered
C3041,Other,Senior,Karachi,2025-03-18,O7041,2023-09-19,KFC,Pasta,Fast Food,2,923.22,Wallet,31,2024-10-29,431,Inactive,2,2025-02-02,Delivered
C1743,Female,Teenager,Karachi,2023-09-15,O5743,2023-09-19,KFC,Fries,Italian,3,1223.56,Cash,32,2025-01-27,200,Active,1,2024-12-05,Cancelled
C5564,Female,Senior,Islamabad,2024-02-10,O9564,2023-09-19,McDonald's,Pizza,Continental,3,1052.58,Card,2,2025-08-18,27,Inactive,1,2025-01-27,Delivered
C5858,Female,Adult,Multan,2025-06-14,O9858,2023-09-19,Subway,Burger,Chinese,2,946.03,Card,32,2024-12-09,193,Inactive,5,2024-12-17,Delayed
C1459,Other,Adult,Multan,2024-04-05,O5459,2023-09-20,Pizza Hut,Pasta,Italian,5,434.85,Wallet,14,2024-09-12,148,Inactive,5,2025-08-20,Delivered
C4875,Female,Adult,Islamabad,2024-09-26,O8875,2023-09-20,McDonald's,Pasta,Fast Food,3,356.66,Wallet,11,2024-08-22,258,Inactive,2,2024-10-17,Delayed
C1814,Female,Adult,Karachi,2024-01-03,O5814,2023-09-20,Subway,Pizza,Continental,5,695.11,Wallet,13,2025-04-29,17,Inactive,2,2025-04-25,Delayed
C1628,Other,Adult,Peshawar,2024-08-22,O5628,2023-09-20,KFC,Pasta,Dessert,1,1132.4,Cash,46,2025-08-19,426,Inactive,1,2025-05-26,Cancelled
C4264,Female,Adult,Multan,2025-03-26,O8264,2023-09-20,McDonald's,Pasta,Dessert,3,808.42,Wallet,29,2025-03-11,423,Inactive,1,2024-10-28,Cancelled
C3006,Female,Teenager,Karachi,2024-09-10,O7006,2023-09-20,McDonald's,Pizza,Continental,5,1088.13,Cash,40,2025-03-11,382,Inactive,1,2025-04-22,Cancelled
C4849,Female,Adult,Multan,2024-07-22,O8849,2023-09-20,KFC,Burger,Continental,1,1323.97,Card,36,2025-05-01,448,Inactive,5,2025-08-02,Delayed
C6104,Other,Senior,Peshawar,2024-02-01,O10104,2023-09-20,Burger King,Sandwich,Chinese,1,1336.88,Wallet,9,2025-08-14,175,Active,3,2024-10-31,Delayed
C6704,Other,Adult,Islamabad,2023-08-22,O10704,2023-09-20,Burger King,Pizza,Dessert,5,348.25,Cash,43,2024-09-19,143,Active,1,2025-01-10,Cancelled
C3632,Male,Senior,Lahore,2024-08-06,O7632,2023-09-20,Subway,Fries,Italian,1,490.52,Card,30,2024-10-31,371,Inactive,5,2025-01-10,Delayed
C5239,Female,Teenager,Lahore,2024-09-04,O9239,2023-09-20,Subway,Burger,Dessert,1,102.75,Wallet,33,2024-12-09,204,Inactive,1,2024-11-10,Cancelled
C6412,Female,Adult,Islamabad,2023-10-14,O10412,2023-09-20,Subway,Sandwich,Chinese,4,1491.6,Cash,20,2025-06-25,436,Active,4,2025-07-28,Delivered
C5015,Male,Teenager,Multan,2025-07-31,O9015,2023-09-20,KFC,Burger,Continental,2,1441.48,Wallet,2,2025-01-15,40,Active,5,2025-05-14,Delivered
C5094,Male,Teenager,Islamabad,2024-09-02,O9094,2023-09-20,Pizza Hut,Sandwich,Chinese,3,832.33,Card,19,2025-03-10,365,Inactive,3,2024-10-22,Delayed
C1892,Other,Senior,Multan,2024-12-13,O5892,2023-09-21,Burger King,Pasta,Chinese,2,681.72,Card,10,2025-03-22,397,Inactive,5,2025-03-23,Delivered
C4831,Other,Teenager,Lahore,2024-02-01,O8831,2023-09-21,KFC,Burger,Chinese,4,703.58,Cash,10,2025-01-08,342,Active,4,2025-04-26,Delivered
C3213,Other,Senior,Multan,2024-07-10,O7213,2023-09-21,KFC,Burger,Continental,3,841.78,Cash,25,2025-02-07,233,Inactive,4,2024-09-06,Delivered
C1710,Other,Teenager,Multan,2023-11-01,O5710,2023-09-21,KFC,Fries,Fast Food,3,436.54,Wallet,26,2025-01-30,391,Inactive,1,2024-11-03,Cancelled
C6698,Male,Adult,Lahore,2025-04-05,O10698,2023-09-21,Subway,Burger,Chinese,1,829.09,Cash,20,2025-05-01,228,Inactive,4,2025-01-11,Delivered
C6157,Female,Adult,Lahore,2025-01-31,O10157,2023-09-21,KFC,Pizza,Continental,2,954.85,Card,19,2025-06-14,49,Inactive,1,2024-09-15,Cancelled
C5363,Female,Teenager,Peshawar,2024-10-25,O9363,2023-09-21,Burger King,Pizza,Fast Food,4,548.53,Card,21,2025-08-05,468,Active,4,2024-10-21,Delivered
C3701,Other,Senior,Lahore,2024-12-30,O7701,2023-09-21,KFC,Burger,Continental,1,856.2,Wallet,3,2025-06-08,169,Active,2,2024-11-21,Delivered
C6705,Other,Teenager,Lahore,2023-11-03,O10705,2023-09-21,McDonald's,Sandwich,Chinese,4,1025.77,Card,19,2025-02-28,124,Inactive,5,2025-08-17,Delivered
C2180,Male,Adult,Karachi,2023-09-20,O6180,2023-09-21,Burger King,Sandwich,Fast Food,5,1065.93,Wallet,32,2025-07-12,97,Active,3,2025-05-22,Delivered
C2344,Other,Teenager,Islamabad,2023-11-27,O6344,2023-09-22,McDonald's,Fries,Continental,4,396.85,Card,1,2025-04-25,88,Active,3,2025-05-14,Delayed
C2694,Female,Senior,Karachi,2024-01-02,O6694,2023-09-22,KFC,Burger,Chinese,3,862.59,Wallet,45,2025-01-08,152,Inactive,3,2025-01-20,Delivered
C4911,Female,Adult,Peshawar,2024-03-17,O8911,2023-09-22,KFC,Pizza,Dessert,1,333.7,Cash,44,2025-08-18,361,Active,1,2024-08-25,Cancelled
C3224,Female,Senior,Multan,2024-03-20,O7224,2023-09-22,Pizza Hut,Sandwich,Italian,3,931.67,Cash,3,2025-08-05,246,Active,1,2025-02-02,Cancelled
C3267,Male,Teenager,Peshawar,2024-01-15,O7267,2023-09-22,Pizza Hut,Fries,Dessert,5,1076.91,Card,14,2024-11-27,416,Active,4,2024-12-31,Delayed
C4787,Other,Teenager,Multan,2024-07-15,O8787,2023-09-22,Subway,Sandwich,Italian,4,160.81,Cash,2,2024-10-16,152,Active,1,2025-04-10,Cancelled
C3151,Male,Teenager,Karachi,2024-01-11,O7151,2023-09-22,Burger King,Sandwich,Fast Food,4,292.18,Cash,2,2025-07-12,374,Active,5,2025-01-07,Delivered
C2408,Male,Senior,Multan,2025-07-16,O6408,2023-09-22,Burger King,Pasta,Italian,4,1395.01,Cash,19,2025-07-14,103,Active,4,2025-06-17,Delayed
C3427,Female,Senior,Karachi,2025-02-12,O7427,2023-09-22,Subway,Sandwich,Fast Food,1,1340.07,Cash,36,2024-12-17,347,Active,1,2025-03-15,Cancelled
C5097,Other,Senior,Karachi,2024-10-08,O9097,2023-09-22,KFC,Sandwich,Chinese,2,121.9,Wallet,15,2024-08-28,492,Inactive,1,2024-12-13,Delivered
C5848,Female,Teenager,Lahore,2023-12-17,O9848,2023-09-22,KFC,Pasta,Dessert,1,1399.93,Wallet,26,2024-10-07,76,Active,3,2025-04-12,Delivered
C5596,Female,Senior,Multan,2025-07-22,O9596,2023-09-23,KFC,Pasta,Continental,5,1414,Wallet,13,2025-01-02,338,Active,4,2025-07-21,Delayed
C6767,Female,Teenager,Islamabad,2024-12-22,O10767,2023-09-23,Burger King,Sandwich,Fast Food,2,224.91,Card,15,2025-08-19,443,Active,1,2024-10-01,Cancelled
C6547,Female,Senior,Islamabad,2024-11-21,O10547,2023-09-23,Burger King,Pizza,Dessert,1,262.5,Cash,18,2025-05-26,60,Active,3,2024-11-02,Delayed
C4356,Male,Adult,Peshawar,2024-05-12,O8356,2023-09-23,Burger King,Pasta,Continental,3,494.59,Card,6,2025-08-19,20,Inactive,3,2025-06-20,Delivered
C3227,Other,Adult,Multan,2024-01-29,O7227,2023-09-23,KFC,Burger,Continental,4,980,Cash,1,2025-08-08,353,Inactive,1,2024-12-23,Cancelled
C6304,Female,Teenager,Karachi,2024-11-08,O10304,2023-09-23,Burger King,Pizza,Italian,1,228.02,Cash,7,2024-08-26,458,Active,4,2025-04-17,Delayed
C1052,Other,Adult,Islamabad,2023-09-09,O5052,2023-09-23,Pizza Hut,Burger,Dessert,1,1333.52,Card,22,2025-06-17,326,Inactive,5,2025-08-05,Delivered
C6866,Male,Senior,Lahore,2024-02-29,O10866,2023-09-23,KFC,Burger,Chinese,5,1111.68,Card,42,2024-09-20,384,Inactive,5,2024-12-20,Delayed
C6373,Other,Senior,Lahore,2024-01-27,O10373,2023-09-23,Pizza Hut,Burger,Dessert,4,1071.37,Cash,8,2025-06-24,491,Active,5,2025-06-10,Delayed
C3942,Male,Teenager,Karachi,2024-11-23,O7942,2023-09-24,McDonald's,Pasta,Continental,4,1104.37,Card,6,2025-02-25,223,Active,5,2024-12-20,Delivered
C4619,Male,Adult,Islamabad,2024-04-18,O8619,2023-09-24,McDonald's,Burger,Italian,1,901.81,Cash,15,2025-05-08,26,Active,1,2025-03-11,Cancelled
C6271,Female,Teenager,Multan,2025-01-28,O10271,2023-09-24,KFC,Pasta,Dessert,5,745.64,Cash,2,2025-05-24,429,Inactive,1,2025-07-16,Delivered
C3808,Female,Teenager,Islamabad,2025-02-13,O7808,2023-09-24,Subway,Burger,Dessert,3,121.03,Card,21,2025-04-11,69,Active,1,2025-08-15,Cancelled
C4051,Male,Senior,Lahore,2025-07-25,O8051,2023-09-24,Subway,Burger,Dessert,1,1376.4,Wallet,42,2025-07-21,76,Inactive,1,2025-02-15,Cancelled
C1774,Male,Adult,Karachi,2024-11-23,O5774,2023-09-24,KFC,Sandwich,Chinese,1,1359.52,Card,6,2024-10-14,228,Active,1,2024-12-03,Cancelled
C4683,Other,Senior,Karachi,2024-02-02,O8683,2023-09-24,Subway,Pizza,Chinese,1,273.98,Card,37,2024-09-02,173,Active,1,2024-09-25,Cancelled
C2248,Male,Adult,Peshawar,2023-12-30,O6248,2023-09-24,Burger King,Pizza,Continental,2,760.42,Cash,10,2025-05-12,135,Active,3,2025-08-13,Delayed
C3431,Other,Senior,Peshawar,2025-07-07,O7431,2023-09-24,Subway,Pizza,Chinese,5,570.24,Cash,16,2025-02-11,21,Inactive,1,2025-08-13,Cancelled
C4243,Other,Senior,Multan,2023-12-21,O8243,2023-09-24,Pizza Hut,Pasta,Dessert,5,576.53,Wallet,17,2024-09-06,40,Inactive,5,2025-01-18,Delivered
C5836,Other,Adult,Multan,2025-07-20,O9836,2023-09-25,McDonald's,Pizza,Fast Food,4,195.48,Cash,6,2025-08-08,213,Inactive,1,2025-05-03,Cancelled
C1141,Male,Teenager,Lahore,2024-02-21,O5141,2023-09-25,McDonald's,Pasta,Chinese,5,751.35,Card,27,2024-08-27,214,Active,5,2025-06-05,Delivered
C2836,Female,Adult,Lahore,2025-06-14,O6836,2023-09-25,Burger King,Sandwich,Fast Food,2,714.38,Wallet,45,2025-02-22,252,Active,1,2024-11-06,Cancelled
C5866,Other,Adult,Peshawar,2025-02-06,O9866,2023-09-25,Burger King,Pasta,Fast Food,2,1435.8,Card,42,2025-01-22,451,Active,3,2025-06-17,Delivered
C4155,Other,Senior,Peshawar,2025-01-28,O8155,2023-09-25,McDonald's,Sandwich,Dessert,4,1243.61,Cash,45,2024-11-27,274,Inactive,2,2024-10-23,Delayed
C6345,Male,Senior,Multan,2024-07-01,O10345,2023-09-25,Subway,Fries,Italian,2,1164.01,Cash,5,2024-12-18,187,Inactive,3,2024-11-24,Delivered
C6055,Other,Adult,Islamabad,2024-06-10,O10055,2023-09-26,Subway,Sandwich,Continental,2,1428.87,Cash,50,2025-04-12,4,Active,4,2025-04-14,Delayed
C4195,Female,Senior,Multan,2024-12-21,O8195,2023-09-26,McDonald's,Burger,Continental,3,1025.94,Cash,9,2025-04-14,488,Inactive,3,2025-04-07,Delivered
C5798,Other,Senior,Peshawar,2025-03-07,O9798,2023-09-26,Subway,Pasta,Italian,5,1173.77,Card,19,2024-08-22,174,Inactive,1,2025-03-13,Cancelled
